[extraspace]\[0;0;0;0;0;]
[H0/V0/RD0/LD0/S0]\[-2.9701199013510062;-2.8733371449468796;0.025123422265747486;-2.7861803886139933;-2.8965471589738243;]
[H0/V0/RD0/LD0/S1]\[-2.877481885539238;-2.910363425697672;-2.894410144624021;-2.8934479456664643;-2.915154162959202;]
[H0/V0/RD0/LD0/S2]\[-2.706255463816967;-2.7165639623828497;-2.7134571532866936;-2.7080871539588367;-2.6866704964848056;]
[H0/V0/RD0/LD0/S3]\[-2.902464634821931;-1.7491284331756611;-78.38391216809553;-2.7457652394502254;-2.6828981947530472;]
[H0/V0/RD0/LD0/S4]\[-2.962506568312492;-2.8497940813609333;-78.9487330696337;-14.45793854062588;-1.9342167538984012;]
[H0/V0/RD0/LD1/S0]\[5.8960467484201375;3.127232723894096;2.057082823262726;5.22389808347103;4.916080369972918;]
[H0/V0/RD0/LD1/S1]\[2.600823767537391;3.65329190909768;4.010225986711153;3.8405164108319525;0.46173742704326415;]
[H0/V0/RD0/LD1/S2]\[-0.19122672722590883;1.152556145404875;-1.0732632244474898;-0.8174197321224208;0.01225393519424127;]
[H0/V0/RD0/LD1/S3]\[0.2519214699857454;0.6193292062918957;-0.6880985057091455;-0.5136079985415147;1.4205190749266963;]
[H0/V0/RD0/LD1/S4]\[1.4168559797970857;5.917755745366993;1.621401744522228;-1.0914394157952172;-0.5627818099680355;]
[H0/V0/RD0/LD11/S0]\[1.712260967390806;0.4358899767943424;1.195669112605188;0.8049271494820699;0.6401466330281739;]
[H0/V0/RD0/LD11/S1]\[2.728756744151455;0.10018600554758128;-0.9316861216784399;4.431106905242464;2.066887724271979;]
[H0/V0/RD0/LD11/S2]\[-14.532634840561268;0.3140452540611981;0.9018766288931441;2.758950555869589;4.991551178719486;]
[H0/V0/RD0/LD11/S3]\[-90.31597935381929;-75.17540339426856;0.17587280668298547;-0.19175963997836984;0.5649626672188983;]
[H0/V0/RD0/LD11/S4]\[-92.85808196295676;-73.11558147755208;-6.585527479829345;-1.354969673627042;-77.62731235534808;]
[H0/V0/RD0/LD13/S0]\[1.7694633125860229;1.6380044881002234;0.194585369530468;-0.29479852428158626;1.3526246560030109;]
[H0/V0/RD0/LD13/S1]\[13.561397489612638;0.6044733457809871;-0.05265873166997119;4.139308601640362;1.75052998325198;]
[H0/V0/RD0/LD13/S2]\[1.6238999881945366;3.0800317770790855;1.2576267493736948;0.5400303460682142;0.8014325835156098;]
[H0/V0/RD0/LD13/S3]\[-11.856581540459064;0.9751886962356934;5.70125845885773;5.483657391007926;-71.96633467040603;]
[H0/V0/RD0/LD13/S4]\[-95.86929764464062;-81.39877093971288;1.299877225243835;-1.011213544785196;0.9538114519789328;]
[H0/V0/RD0/LD2/S0]\[0.46125171865067643;3.950333553458617;1.0612344096646282;1.965422695153908;4.574647858053849;]
[H0/V0/RD0/LD2/S1]\[-0.127596916155377;-12.741917596311175;-79.73340188608127;-0.03131936698533776;-7.127640744672035;]
[H0/V0/RD0/LD2/S2]\[0;28.364144759608582;3.122999269179214;6.160876888960507;-15.075936258823248;]
[H0/V0/RD0/LD2/S3]\[0;0;-92.02498743675375;0.45244084974598076;0;]
[H0/V0/RD0/LD2/S4]\[0;0;-80.07782629301428;3.498251410999421;0;]
[H0/V0/RD0/LD3/S0]\[3.19389905026373;2.026592886579071;1.3874580405846002;0.19652314135559235;1.9808142200304055;]
[H0/V0/RD0/LD3/S1]\[3.479652693812107;1.7468080974552391;0.6592022317950478;-0.8152053522229306;3.024366557961822;]
[H0/V0/RD0/LD3/S2]\[0.5948794683834349;1.0006687411003778;0.8600242929262921;0.9486366919415288;0.9293799845012616;]
[H0/V0/RD0/LD3/S3]\[5.171366876640974;2.9686817878059673;-13.75340187059985;-76.55995510638031;0.7150645902197607;]
[H0/V0/RD0/LD3/S4]\[-0.5718288901058509;0.6839425550804787;-0.3905471585031428;-0.7362221137156696;-0.2123729370033639;]
[H0/V0/RD0/LD4/S0]\[35.09563786597513;0;0;12.007683002716476;5.1853745747441415;]
[H0/V0/RD0/LD4/S1]\[-89.37385860721783;23.37841093413313;0;0;15.512928592186382;]
[H0/V0/RD0/LD4/S2]\[0;0;49.89509432205483;11.745317231824918;13.220426489378127;]
[H0/V0/RD0/LD4/S3]\[0;0;0.7033066253798073;3.9440587867655164;0;]
[H0/V0/RD0/LD4/S4]\[0;0;0;11.754322906316172;0;]
[H0/V0/RD0/LD5/S0]\[1.3992021195462852;1.673931371438455;4.019928952224232;3.451154373419866;1.7487405700483059;]
[H0/V0/RD0/LD5/S1]\[2.0418212061855554;1.8096649535070755;1.439748662268074;2.216033543194737;2.1154286858342792;]
[H0/V0/RD0/LD5/S2]\[4.26223963812671;1.388041395898996;2.931582847003477;2.5089087857774346;1.2698254636056383;]
[H0/V0/RD0/LD5/S3]\[0.10049537144942125;0.18692534405352776;-0.16199777871171547;-0.17480937150365997;-0.04273524941329698;]
[H0/V0/RD0/LD5/S4]\[0.7556923778213698;0.7220896060362674;-2.0342033999234665;-1.506563011863484;0.48993421148760824;]
[H0/V0/RD0/LD7/S0]\[0.2712167624863728;-0.10985261628368456;-0.19453378443625602;0.1598234169403412;0.3124386553640241;]
[H0/V0/RD0/LD7/S1]\[2.202518364970367;-0.7373888992846561;1.8551396640885165;-0.13825419376625803;1.6909374493642697;]
